interaction_id,event_ts,customer_id,property_id,interaction_type,device,source,session_minutes,intent_sentiment
I000052639,2023-06-04,C006457,P001510,View,Mobile,Web,12.8,
I000052640,2023-05-25,C001695,P000975,View,Desktop,Web,15.9,
I000052641,2023-01-31,C006712,P002451,Call,Mobile,Web,3.3,0.717
I000052642,2023-03-17,C005019,P000705,View,Mobile,Web,8.2,
I000052643,2023-06-05,C007548,P000109,Save,Mobile,Web,5.6,
I000052644,2023-10-22,C005044,P003241,View,Mobile,App,15.8,
I000052645,2023-05-28,C004624,P000853,Visit,Desktop,App,6.2,0.254
I000052646,2024-06-21,C001174,P002015,Inquiry,Mobile,App,4.6,0.507
I000052647,2023-10-09,C001888,P002073,View,Mobile,App,10.3,
I000052648,2024-02-19,C002812,P002563,Call,Mobile,Web,13.4,
I000052649,2023-09-20,C004392,P000374,Save,Mobile,App,10.3,
I000052650,2024-08-26,C002217,P001666,Call,Desktop,Web,9.3,0.746
I000052651,2024-08-31,C004766,P000152,View,Desktop,App,6.9,
I000052652,2024-11-06,C003643,P003291,Inquiry,Mobile,Web,7.4,0.611
I000052653,2022-05-15,C003516,P000674,Inquiry,Desktop,Web,4.7,0.113
I000052654,2024-03-05,C004626,P002668,View,Mobile,App,6.8,
I000052655,2024-08-31,C001733,P001245,View,Mobile,App,7.0,
I000052656,2023-06-20,C003097,P002874,View,Desktop,App,3.7,
I000052657,2023-11-16,C001972,P004266,View,Mobile,Web,11.7,
I000052658,2024-11-02,C000505,P004449,Inquiry,Mobile,Web,23.7,0.461
I000052659,2022-06-02,C005167,P000400,View,Mobile,Web,6.8,
I000052660,2023-11-28,C001143,P000019,Save,Desktop,App,9.4,
I000052661,2023-06-08,C000980,P002830,Inquiry,Desktop,Web,3.8,0.857
I000052662,2024-06-05,C003051,P002389,Save,Desktop,App,2.9,
I000052663,2022-08-20,C001070,P002649,Inquiry,Mobile,App,7.2,0.589
I000052664,2024-05-13,C004224,P002794,Call,Mobile,App,9.3,0.021
I000052665,2022-06-12,C002855,P000774,Save,Mobile,App,9.4,
I000052666,2024-07-29,C003014,P003071,Call,Mobile,App,11.1,0.334
I000052667,2023-11-25,C006164,P003257,Call,Mobile,Web,8.6,-0.256
I000052668,2024-01-11,C005532,P000232,View,Mobile,App,4.6,
I000052669,2023-05-04,C002771,P004310,Call,Mobile,App,11.6,-0.13
I000052670,2023-10-29,C007144,P000312,Save,Mobile,App,4.2,
I000052671,2024-11-13,C005978,P002666,View,Mobile,Web,11.5,
I000052672,2023-09-08,C007383,P003820,Call,Desktop,Web,4.7,0.228
I000052673,2024-11-22,C000306,P001194,View,Mobile,App,10.8,
I000052674,2023-05-19,C004458,P000487,Inquiry,Mobile,Web,5.5,
I000052675,2024-01-19,C001943,P000789,Save,Mobile,Web,13.3,
I000052676,2023-09-07,C006464,P003610,Save,Mobile,App,13.5,
I000052677,2023-02-27,C006078,P003193,View,Desktop,Web,9.0,
I000052678,2023-02-04,C006205,P001583,Save,Mobile,Web,4.9,
I000052679,2023-05-29,C004452,P003281,Call,Mobile,Web,7.4,
I000052680,2023-09-21,C005441,P001974,View,Mobile,App,8.8,
I000052681,2023-10-18,C007928,P002718,View,Mobile,Web,13.8,
I000052682,2024-06-10,C002284,P002088,View,Desktop,Web,3.0,
I000052683,2022-07-11,C003094,P001326,View,Mobile,Web,9.6,
I000052684,2024-08-13,C006420,P004423,View,Desktop,Web,5.4,
I000052685,2022-09-25,C002357,P001684,Visit,Mobile,App,8.6,0.674
I000052686,2023-04-26,C004175,P000426,Call,Mobile,App,4.0,0.234
I000052687,2022-06-21,C001163,P000474,Call,,App,9.5,0.765
I000052688,2023-03-21,C002187,P000074,Inquiry,Mobile,App,8.4,0.431
I000052689,2022-12-05,C003155,P004113,Save,Desktop,Web,15.8,
I000052690,2023-01-19,C001357,P000366,Save,Mobile,App,3.7,
I000052691,2024-11-16,C005245,P000322,View,Mobile,App,6.3,
I000052692,2025-02-26,C001534,P000541,View,Mobile,Web,6.3,
I000052693,2023-10-15,C007548,P004062,Visit,Mobile,App,3.6,-0.405
I000052694,2023-07-03,C002171,P000740,View,Mobile,Web,3.4,
I000052695,2024-04-28,C006162,P002042,Offer,Mobile,App,3.3,0.553
I000052696,2024-03-25,C005673,P003816,View,Mobile,App,10.9,
I000052697,2025-01-07,C006011,P004452,View,Mobile,App,6.2,
I000052698,2024-06-24,C004299,P001420,View,Mobile,App,2.5,
I000052699,2024-12-31,C004702,P000143,View,Mobile,Web,7.9,
I000052700,2022-05-19,C007308,P001820,Inquiry,Mobile,Web,8.4,0.39
I000052701,2024-10-07,C007303,P002651,Call,Mobile,Web,17.5,0.025
I000052702,2024-05-19,C002778,P001773,Save,Desktop,App,25.4,
I000052703,2024-03-17,C003105,P002354,View,Mobile,App,22.8,
I000052704,2025-02-14,C003454,P001244,View,Mobile,Web,1.6,
I000052705,2024-03-26,C001855,P001056,View,Mobile,Web,6.1,
I000052706,2023-06-13,C005705,P004378,View,Mobile,Web,10.1,
I000052707,2024-07-15,C000392,P002432,Save,Desktop,App,10.1,
I000052708,2025-02-01,C004048,P003117,View,Desktop,Web,4.4,
I000052709,2024-03-06,C007193,P001322,View,Desktop,Web,5.7,
I000052710,2023-09-12,C002627,P004081,View,Mobile,Web,11.2,
I000052711,2023-07-13,C001611,P004480,View,Mobile,Web,7.8,
I000052712,2023-12-07,C003258,P002051,View,Mobile,Web,6.2,
I000052713,2023-10-03,C001924,P003487,View,Mobile,Web,5.3,
I000052714,2023-08-21,C001525,P002774,Visit,Mobile,App,3.4,0.613
I000052715,2024-05-29,C007190,P001577,Call,Mobile,Web,19.2,0.571
I000052716,2024-12-07,C005711,P002655,View,Mobile,Web,8.7,
I000052717,2023-04-13,C004884,P002699,Save,Desktop,Web,9.9,
I000052718,2024-06-18,C001233,P003396,Save,Mobile,Web,15.8,
I000052719,2024-11-18,C007360,P001027,View,Mobile,Web,6.2,
I000052720,2024-10-16,C005665,P003111,Inquiry,Mobile,Web,5.5,0.345
I000052721,2023-09-30,C005171,P000058,Save,Mobile,App,8.1,
I000052722,2023-04-12,C002674,P000798,View,Mobile,Web,10.0,
I000052723,2024-08-03,C001162,P004496,View,Mobile,App,8.9,
I000052724,2023-12-11,C006716,P004274,View,Mobile,App,8.4,
I000052725,2024-12-20,C002340,P003755,View,Mobile,Web,5.3,
I000052726,2023-06-28,C001233,P002858,Call,Mobile,Web,3.0,-0.271
I000052727,2023-06-25,C007604,P003593,Save,Mobile,Web,7.1,
I000052728,2024-06-19,C004859,P001563,Call,Mobile,Web,9.2,0.513
I000052729,2024-01-16,C002987,P002443,View,Desktop,Web,8.2,
I000052730,2023-07-21,C002229,P001106,View,Mobile,App,6.3,
I000052731,2024-10-14,C005907,P004068,Inquiry,Desktop,Web,12.9,0.448
I000052732,2024-02-15,C005008,P001566,Call,Mobile,App,9.8,0.59
I000052733,2023-12-03,C002082,P002800,View,Mobile,App,3.9,
I000052734,2024-11-22,C004122,P000221,View,Mobile,Web,18.8,
I000052735,2023-04-02,C006521,P001006,View,Mobile,Web,11.3,
I000052736,2025-02-24,C001604,P001655,Inquiry,Desktop,Web,5.4,0.73
I000052737,2023-07-31,C001641,P001248,Save,Mobile,Web,15.8,
I000052738,2022-07-24,C003372,P000133,Save,Desktop,Web,6.0,
I000052739,2023-11-17,C006520,P003700,Save,Mobile,Web,9.3,
I000052740,2022-11-05,C003202,P001354,Call,Mobile,Web,3.2,0.87
I000052741,2024-03-26,C003336,P002384,Inquiry,Mobile,App,6.0,0.713
I000052742,2024-01-09,C001352,P002738,View,Desktop,Web,18.8,
I000052743,2023-08-18,C000853,P002829,View,Desktop,App,5.1,
I000052744,2024-07-17,C001762,P002333,View,Desktop,Web,14.8,
I000052745,2024-04-05,C001289,P002442,View,Mobile,Web,8.7,
I000052746,2023-09-25,C003611,P001002,Save,Desktop,App,8.1,
I000052747,2023-05-25,C005457,P000942,View,Desktop,Web,9.0,
I000052748,2024-04-12,C000017,P003810,Inquiry,Mobile,Web,11.3,0.139
I000052749,2022-11-01,C007900,P001548,View,Mobile,Web,5.9,
I000052750,2024-11-06,C000274,P002727,View,Mobile,App,4.6,
I000052751,2023-01-29,C005300,P002559,View,Desktop,Web,8.1,
I000052752,2023-05-29,C006554,P001989,Save,Desktop,Web,13.8,
I000052753,2023-07-01,C006187,P000944,Save,Mobile,Web,4.2,
I000052754,2024-02-01,C006795,P003630,View,Mobile,Web,5.6,
I000052755,2024-01-17,C006965,P004023,Inquiry,Desktop,Web,6.1,0.313
I000052756,2023-07-30,C006010,P003141,Save,Desktop,App,3.3,
I000052757,2023-07-19,C005190,P000800,Inquiry,Mobile,App,6.9,-0.084
I000052758,2023-05-14,C004213,P000724,View,Mobile,Web,6.8,
I000052759,2023-12-07,C003407,P003609,Offer,Desktop,App,4.8,0.863
I000052760,2024-07-20,C003401,P000329,View,Mobile,Web,16.1,
I000052761,2023-08-21,C006201,P004391,View,Mobile,App,7.8,
I000052762,2024-08-25,C001766,P004285,View,Mobile,App,10.5,
I000052763,2024-01-13,C002179,P002900,Save,Mobile,Web,19.4,
I000052764,2024-04-29,C005832,P000033,Call,Mobile,Web,3.7,-0.125
I000052765,2024-06-12,C005542,P003943,Save,Desktop,App,16.8,
I000052766,2023-09-01,C007657,P003621,View,Desktop,App,5.4,
I000052767,2022-08-07,C006646,P002210,Inquiry,Mobile,Web,6.6,0.252
I000052768,2023-03-22,C003690,P003622,Visit,Mobile,App,18.0,-0.106
I000052769,2023-09-07,C006843,P000284,View,Mobile,Web,14.8,
I000052770,2023-08-22,C006955,P001670,Save,Mobile,Web,4.9,
I000052771,2024-10-11,C005012,P001008,Call,Mobile,Web,4.5,-0.156
I000052772,2024-08-23,C005590,P003337,View,Desktop,Web,5.3,
I000052773,2025-03-06,C001574,P001107,Call,Desktop,App,3.8,
I000052774,2024-02-07,C000555,P003807,Save,Mobile,App,14.6,
I000052775,2022-11-22,C004132,P000166,View,Desktop,App,3.7,
I000052776,2023-08-05,C007404,P003853,View,Desktop,App,11.8,
I000052777,2024-11-11,C007299,P002605,Save,Mobile,Web,11.4,
I000052778,2023-11-11,C006267,P002912,View,Mobile,App,7.2,
I000052779,2023-08-26,C000300,P000798,View,Desktop,App,16.6,
I000052780,2023-09-16,C002629,P004380,View,Desktop,Web,2.8,
I000052781,2024-08-03,C006529,P001736,View,Mobile,Web,6.5,
I000052782,2023-01-12,C004765,P001917,View,Mobile,Web,9.4,
I000052783,2023-11-15,C006669,P001903,View,Desktop,Web,5.4,
I000052784,2024-06-12,C006652,P004432,View,Mobile,Web,5.5,
I000052785,2023-06-03,C001768,P002086,Inquiry,Mobile,Web,5.9,0.223
I000052786,2024-02-18,C000456,P001640,Inquiry,Mobile,App,8.3,0.116
I000052787,2024-05-22,C006751,P001138,Save,Mobile,Web,8.1,
I000052788,2024-08-27,C002971,P003754,View,Mobile,Web,19.2,
I000052789,2024-09-17,C007846,P004142,View,Mobile,Web,4.2,
I000052790,2022-07-13,C000229,P003119,View,Mobile,App,2.2,
I000052791,2022-08-01,C001484,P002343,Save,Mobile,Web,3.9,
I000052792,2024-05-07,C005921,P001141,Save,Mobile,Web,7.7,
I000052793,2024-09-10,C000629,P001226,Save,Desktop,Web,9.6,
I000052794,2024-08-24,C001666,P004467,Call,Mobile,Web,8.6,-0.455
I000052795,2023-11-08,C005473,P000735,View,Mobile,App,11.4,
I000052796,2024-03-14,C001532,P003919,View,Desktop,App,21.1,
I000052797,2024-11-12,C001109,P003373,Visit,Mobile,App,3.9,-0.005
I000052798,2024-08-15,C006729,P003758,View,Desktop,App,6.3,
I000052799,2022-07-14,C000295,P002282,Save,Mobile,App,6.4,
I000052800,2023-10-09,C005289,P003526,Inquiry,Mobile,Web,7.7,0.39
I000052801,2023-07-23,C005013,P003968,View,Mobile,App,7.6,
I000052802,2024-05-24,C003071,P002451,Inquiry,Desktop,Web,10.1,0.981
I000052803,2024-12-06,C007130,P003732,View,Desktop,Web,14.1,
I000052804,2023-04-29,C007726,P000084,Save,Mobile,App,12.4,
I000052805,2024-05-06,C004022,P004102,Visit,Mobile,App,6.4,
I000052806,2024-09-22,C005571,P003703,View,Mobile,Web,9.0,
I000052807,2023-06-06,C007283,P004195,Inquiry,Mobile,App,3.0,0.544
I000052808,2023-07-10,C007593,P003984,View,Desktop,Web,10.2,
I000052809,2023-12-13,C001742,P003315,Inquiry,Mobile,App,6.9,0.393
I000052810,2023-04-22,C004463,P002040,View,Mobile,Web,6.5,
I000052811,2024-04-24,C005092,P002970,View,Mobile,Web,11.0,
I000052812,2024-11-09,C001523,P003977,Save,Mobile,Web,13.5,
I000052813,2023-03-31,C002745,P002350,Save,Desktop,App,7.9,
I000052814,2024-02-26,C006908,P001027,View,Mobile,App,4.1,
I000052815,2024-09-21,C003499,P004486,View,Mobile,Web,8.5,
I000052816,2023-04-26,C001227,P004042,Save,Mobile,App,14.7,
I000052817,2025-03-10,C001218,P001296,Visit,Desktop,App,4.3,0.249
I000052818,2024-10-08,C007189,P000778,Inquiry,Mobile,Web,13.0,1.0
I000052819,2023-07-12,C002306,P001014,Visit,Mobile,App,9.7,-0.045
I000052820,2023-03-05,C000325,P001333,View,Desktop,Web,8.3,
I000052821,2022-08-19,C000040,P003244,View,Mobile,Web,28.8,
I000052822,2024-06-20,C002971,P001613,Inquiry,Mobile,Web,4.3,0.648
I000052823,2023-02-18,C003797,P000877,Call,Mobile,Web,5.2,0.284
I000052824,2023-12-21,C001139,P003277,Visit,Desktop,Web,5.7,-0.231
I000052825,2023-12-09,C006993,P000890,View,Mobile,App,6.8,
I000052826,2023-01-23,C007799,P003151,View,Mobile,App,17.0,
I000052827,2023-05-31,C004191,P001030,Save,Mobile,Web,5.9,
I000052828,2024-05-08,C005510,P003101,Offer,Mobile,Web,7.6,0.364
I000052829,2022-12-24,C007406,P000036,View,Mobile,App,14.2,
I000052830,2024-06-27,C003249,P004475,View,Desktop,App,5.6,
I000052831,2022-12-04,C003413,P001263,View,Mobile,Web,8.5,
I000052832,2024-05-22,C000278,P001559,Visit,Mobile,Web,8.2,0.315
I000052833,2023-01-09,C007705,P002107,View,Desktop,Web,3.2,
I000052834,2023-07-17,C004931,P002184,View,Mobile,Web,9.1,
I000052835,2024-10-22,C000262,P002485,Visit,Mobile,Web,13.3,0.244
I000052836,2024-03-29,C003347,P002440,View,Desktop,Web,10.4,
I000052837,2024-05-27,C006573,P003674,Visit,Mobile,Web,22.5,0.616
I000052838,2023-12-04,C003584,P002995,View,Mobile,Web,25.5,
I000052839,2024-03-21,C001797,P000478,Visit,Mobile,App,6.5,
I000052840,2024-01-10,C001183,P000923,View,Mobile,Web,9.0,
I000052841,2023-08-13,C000362,P002497,Inquiry,Desktop,Web,3.4,0.431
I000052842,2023-11-05,C003705,P000330,Call,Mobile,Web,5.6,0.133
I000052843,2024-06-01,C007737,P002859,Inquiry,Mobile,App,3.0,0.042
I000052844,2023-09-30,C003981,P000749,Save,Desktop,App,8.8,
I000052845,2024-06-07,C005089,P000511,View,Mobile,Web,7.6,
I000052846,2023-09-20,C003610,P000281,View,Mobile,Web,4.3,
I000052847,2024-04-01,C001445,P003435,Call,Mobile,Web,6.7,0.757
I000052848,2023-05-02,C000332,P002896,Inquiry,Mobile,Web,9.4,0.278
I000052849,2024-11-08,C005893,P002292,Save,Mobile,App,3.4,
I000052850,2023-08-10,C004002,P001267,Visit,Mobile,App,6.1,-0.031
I000052851,2023-07-04,C001280,P001578,Offer,Mobile,App,11.5,0.218
I000052852,2023-09-08,C000321,P004375,Call,Desktop,Web,16.6,0.817
I000052853,2024-05-25,C006832,P004321,View,Desktop,App,3.0,
I000052854,2022-04-12,C003240,P004165,Inquiry,Mobile,App,4.8,0.275
I000052855,2024-07-20,C003159,P001469,View,Mobile,Web,2.7,
I000052856,2024-08-08,C003905,P003327,View,Mobile,App,3.6,
I000052857,2024-06-21,C004172,P003402,Save,Mobile,Web,9.4,
I000052858,2024-09-25,C002817,P000456,View,Desktop,Web,10.6,
I000052859,2024-11-28,C003653,P000216,Save,Mobile,App,5.2,
I000052860,2022-09-30,C005708,P003257,View,Mobile,Web,7.0,
I000052861,2024-02-24,C003147,P004430,Call,Desktop,App,11.8,0.073
I000052862,2023-06-23,C001952,P002146,View,Desktop,Web,12.2,
I000052863,2024-06-21,C006286,P001335,View,Desktop,Web,2.2,
I000052864,2024-04-14,C001372,P002049,View,Mobile,Web,7.2,
I000052865,2023-06-27,C004260,P001780,View,Desktop,App,6.2,
I000052866,2023-03-02,C001392,P002871,Inquiry,Desktop,App,15.9,0.629
I000052867,2024-05-27,C005771,P003662,View,Desktop,Web,9.4,
I000052868,2023-11-17,C004497,P004230,View,Mobile,App,9.8,
I000052869,2024-05-04,C001663,P003470,View,Mobile,App,5.3,
I000052870,2023-08-21,C004446,P000945,Inquiry,Mobile,Web,11.8,0.153
I000052871,2024-06-12,C002190,P003543,View,Mobile,Web,7.0,
I000052872,2024-03-25,C005230,P000937,View,Mobile,App,5.6,
I000052873,2023-08-26,C001660,P002602,View,Mobile,App,3.1,
I000052874,2023-07-31,C001654,P000086,View,Mobile,Web,5.4,
I000052875,2022-12-28,C002069,P001157,Inquiry,Mobile,App,2.8,0.317
I000052876,2024-09-06,C000794,P001866,View,Mobile,Web,4.2,
I000052877,2024-06-02,C002711,P003257,View,Desktop,Web,6.8,
I000052878,2023-01-28,C003563,P002264,View,Mobile,App,4.7,
I000052879,2024-03-05,C005873,P002187,View,Mobile,Web,11.9,
I000052880,2023-03-19,C004032,P000771,Save,Mobile,App,12.4,
I000052881,2023-11-26,C007467,P002659,View,Mobile,Web,19.4,
I000052882,2024-02-06,C005946,P000740,Inquiry,Desktop,Web,20.2,0.409
I000052883,2024-11-06,C002560,P002974,Inquiry,Mobile,Web,19.6,0.255
I000052884,2024-07-10,C005401,P000558,View,Desktop,App,5.0,
I000052885,2024-12-17,C000461,P003954,View,Mobile,Web,9.0,
I000052886,2024-09-14,C002023,P001213,View,Desktop,Web,18.9,
I000052887,2022-06-09,C004754,P000320,Save,Mobile,Web,13.5,
I000052888,2023-03-23,C005768,P003129,Visit,Desktop,Web,5.8,0.282
I000052889,2023-08-19,C001766,P001457,Call,Mobile,Web,12.7,0.503
I000052890,2023-08-23,C003630,P001834,View,Desktop,App,14.1,
I000052891,2024-01-27,C000144,P004321,Call,Mobile,App,10.2,0.57
I000052892,2024-07-11,C001705,P000945,View,Mobile,Web,5.6,
I000052893,2024-03-21,C005371,P003320,View,Desktop,Web,19.0,
I000052894,2024-12-31,C001309,P003704,View,Desktop,App,5.7,
I000052895,2024-01-28,C003110,P003507,Inquiry,Mobile,App,6.8,-0.092
I000052896,2025-01-22,C005189,P002153,Save,Mobile,Web,13.3,
I000052897,2024-11-04,C004589,P004295,View,Mobile,App,11.5,
I000052898,2024-03-09,C002702,P000497,Save,Mobile,App,8.8,
I000052899,2024-11-30,C004157,P000744,Call,Desktop,App,2.9,0.047
I000052900,2024-06-23,C000219,P001412,Inquiry,Desktop,App,10.5,0.331
I000052901,2024-10-16,C002421,P001487,Inquiry,Mobile,App,14.0,0.561
I000052902,2024-08-01,C005196,P002936,Save,Mobile,App,2.6,
I000052903,2024-03-10,C007999,P003345,Inquiry,Mobile,App,3.9,0.266
I000052904,2023-03-06,C002811,P003170,Visit,Desktop,Web,7.1,0.976
I000052905,2022-09-14,C005837,P004135,View,Desktop,App,5.1,
I000052906,2024-09-20,C002195,P000018,Save,Mobile,Web,5.0,
I000052907,2024-04-25,C003965,P002799,Offer,Mobile,App,12.0,0.335
I000052908,2023-06-03,C006657,P004398,View,Mobile,Web,11.2,
I000052909,2024-08-15,C006271,P002032,View,Mobile,Web,3.5,
I000052910,2023-04-15,C007409,P001098,View,Mobile,App,18.8,
I000052911,2025-02-17,C007049,P004498,View,Mobile,Web,4.5,
I000052912,2024-04-11,C000652,P001434,Call,Mobile,App,8.7,0.68
I000052913,2024-02-14,C004235,P002337,View,,App,3.7,
I000052914,2024-08-10,C007677,P003593,Inquiry,Mobile,Web,4.5,-0.549
I000052915,2024-06-25,C005325,P000153,View,Desktop,Web,13.7,
I000052916,2023-10-03,C002325,P003021,Save,Mobile,App,15.4,
I000052917,2024-11-27,C001837,P004204,View,Desktop,Web,10.5,
I000052918,2023-03-26,C006740,P001988,Visit,Mobile,Web,8.5,0.364
I000052919,2024-12-20,C006860,P004246,Visit,Mobile,Web,7.7,1.0
I000052920,2023-05-11,C007001,P003492,Visit,Desktop,Web,4.2,-0.707
I000052921,2023-08-10,C003687,P004194,Save,Desktop,App,8.8,
I000052922,2024-04-27,C001556,P001611,View,Mobile,App,15.2,
I000052923,2023-06-14,C006143,P001072,Visit,Mobile,App,21.2,0.346
I000052924,2024-10-21,C002023,P002328,View,Mobile,App,16.4,
I000052925,2024-01-20,C000220,P004249,View,Mobile,App,10.5,
I000052926,2024-04-25,C006002,P001345,View,Mobile,App,14.6,
I000052927,2024-12-11,C006091,P001418,Save,Mobile,App,11.7,
I000052928,2023-02-12,C007260,P003749,View,Mobile,Web,7.4,
I000052929,2024-09-09,C007753,P003112,View,Mobile,Web,4.4,
I000052930,2024-10-13,C002690,P001455,View,Mobile,App,10.3,
I000052931,2023-04-10,C004880,P004307,View,Mobile,App,6.6,
I000052932,2023-05-19,C006036,P000048,View,Mobile,App,4.2,
I000052933,2024-02-25,C000125,P002471,Call,Mobile,Web,20.7,-0.376
I000052934,2024-08-23,C005062,P001191,Save,Mobile,App,8.0,
I000052935,2023-07-20,C004885,P002237,Call,Mobile,Web,4.4,
I000052936,2024-05-24,C004431,P000320,View,Mobile,App,7.1,
I000052937,2024-10-30,C002043,P000910,Visit,Mobile,App,4.9,0.667
I000052938,2023-02-08,C000260,P003317,View,Mobile,App,13.7,
I000052939,2023-05-01,C004876,P001577,Save,Mobile,App,2.5,
I000052940,2023-08-11,C007068,P000009,Save,Mobile,Web,6.9,
I000052941,2023-09-29,C007200,P004024,Visit,Mobile,App,4.7,-0.223
I000052942,2023-10-10,C002261,P001703,Inquiry,Mobile,App,7.1,-0.415
I000052943,2024-03-08,C003529,P004381,Inquiry,Desktop,App,9.4,-0.064
I000052944,2023-04-16,C003603,P002916,Save,Desktop,Web,5.1,
I000052945,2023-11-21,C004574,P004354,Visit,Mobile,App,4.6,-0.095
I000052946,2023-06-09,C005544,P003265,View,Mobile,Web,4.9,
I000052947,2023-01-16,C004826,P001416,View,Mobile,App,15.6,
I000052948,2022-12-02,C004006,P001274,Inquiry,Desktop,Web,3.0,
I000052949,2024-04-13,C000537,P004117,Call,Mobile,App,4.5,-0.025
I000052950,2023-03-25,C005200,P002605,View,Mobile,App,3.0,
I000052951,2024-06-12,C002190,P003071,Save,Desktop,Web,9.5,
I000052952,2023-07-05,C004830,P001628,Save,Mobile,Web,3.9,
I000052953,2024-05-14,C004137,P000510,Inquiry,Mobile,App,3.8,0.257
I000052954,2023-03-18,C001892,P002736,View,Mobile,Web,3.6,
I000052955,2024-08-17,C004680,P001585,Save,Desktop,Web,4.0,
I000052956,2023-05-17,C002086,P001826,Visit,Mobile,App,9.5,
I000052957,2024-05-18,C007824,P003726,Call,Mobile,Web,12.4,0.513
I000052958,2024-01-03,C001493,P000243,Visit,Mobile,Web,5.0,
I000052959,2024-06-07,C000714,P003909,View,Mobile,Web,5.1,
I000052960,2024-10-01,C001940,P003767,View,Mobile,Web,10.9,
I000052961,2024-09-09,C000112,P003873,View,Mobile,Web,6.7,
I000052962,2024-07-29,C007838,P000062,Save,Mobile,Web,6.7,
I000052963,2024-07-08,C002271,P003397,Save,Mobile,App,33.8,
I000052964,2023-06-02,C007475,P001396,View,Mobile,App,10.2,
I000052965,2023-02-13,C004996,P003508,Call,Mobile,Web,13.1,0.361
I000052966,2024-09-11,C004293,P000377,Save,Mobile,App,10.6,
I000052967,2024-11-26,C006803,P001929,Visit,Desktop,Web,9.1,0.008
I000052968,2023-07-03,C004668,P003938,Visit,Mobile,Web,13.4,0.149
I000052969,2023-11-15,C004395,P000604,Save,Mobile,Web,6.7,
I000052970,2024-11-21,C001526,P001121,Save,Mobile,Web,8.0,
I000052971,2024-07-17,C006352,P004392,View,Mobile,App,6.3,
I000052972,2024-12-27,C001476,P004154,Save,,App,5.0,
I000052973,2024-12-09,C004002,P003799,View,Mobile,Web,5.5,
I000052974,2024-07-08,C006119,P001281,View,Mobile,Web,13.6,
I000052975,2023-10-16,C003223,P001747,Visit,Mobile,App,6.2,0.196
I000052976,2023-07-21,C004723,P003459,View,Desktop,Web,12.4,
I000052977,2024-04-10,C002650,P002239,Call,Mobile,Web,6.0,0.036
I000052978,2023-10-21,C005382,P000145,View,Mobile,Web,4.2,
I000052979,2023-08-10,C004234,P001678,View,Mobile,App,6.9,
I000052980,2023-06-07,C002859,P003496,View,Mobile,App,3.8,
I000052981,2023-02-18,C007185,P003840,Save,,App,4.7,
I000052982,2022-10-09,C007860,P003173,View,Desktop,Web,15.3,
I000052983,2023-05-29,C004810,P003465,Save,Mobile,Web,15.6,
I000052984,2024-01-09,C000123,P003308,Call,Mobile,App,4.9,0.943
I000052985,2024-06-09,C004500,P002656,View,Mobile,App,15.0,
I000052986,2023-07-21,C004069,P001770,View,Mobile,App,14.2,
I000052987,2023-07-05,C007207,P003039,View,Mobile,Web,6.8,
I000052988,2022-12-03,C004057,P001727,View,Mobile,App,6.0,
I000052989,2024-02-01,C001749,P004125,View,Mobile,Web,7.8,
